Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,,,,,,,,,,,"31 Stranraer Place SW
Calgary, Alberta
T3H 1H5",Alberta,No,"British Columbia, Alberta, Saskatchewan, Ontario",Canada - CSE,CXC,MNP LLP,,Computershare Trust Company of Canada,"Under $5,000,000"
,,,,,,,,,,,,"300, 4838 Richard Way SW
Calgary, Alberta
T3E6L1",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,n/a,n/a,Alliance Trust,"Under $5,000,000"
,,,,,,,,,,,,"Canadian Western Trust Company
c/o 100 University Avenue, 8th Floor
Toronto, Ontario
M5J 2Y1",Ontario,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",N/A,,Ernst & Young LLP,,,"$500,000,001 to $1,000,000,000"
,,,,,,,,,,,,,Ontario,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",N/A,,Ernst & Young,,,"$500,000,001 to $1,000,000,000"
,,,,,,,,,,,,,Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,,,"Over $1,000,000,000"
,,,,,,,,,,,,"1600, 555 - 4th Avenue S.W.
Calgary, Alberta
T2P 3E7",Alberta,Yes,Ceased Reporting,N/A,,PricewaterhouseCoopers LLP,,,"$500,000,001 to $1,000,000,000"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"CobalTech Mining Inc. (formerly, Big North Graphite Corp.)",https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00027239,,,,,,,,,,,,,,,,,,,,
